Sample,V1V2_ID_in_metafile,ID,New_ID,Program,Cruise_ID,Cast,Niskin,yyyymmdd,decy,time.UTC.,Sunrise,Sunset,Season,latN,lonW,Depth,Nominal_Depth,DCM,MLD_dens125,VertZone,Temp,CTD_S,Fluo.ug.L.,PP_ID,PP_collection_date,PP_depth,PP_mgC_m3_d,PP_QF,chl_collection_date,chl_depth,chl.ug.kg.,chl_ID,NO3.NO2_collection_date,NO3.NO2_depth,NO3.NO2.umol.kg.,NO3.NO2_QF,NO3.NO2_ID,PO4_collection_date,PO4_depth,PO4.umol.kg.,PO4_QF,PO4_ID,total_read_sample,total_photosyn_sample,total_plastid_sample,total_chloro_sample,total_cyano_sample,total_prasino_sample,seq6,seq61,seq77,seq81,seq177,seq273,seq345,seq503,seq816,seq1156,seq1217,seq1248,seq1296,seq1412,seq1638,seq2277,seq2347,seq2535,seq2562,seq2883,seq2949,seq3014,seq3019,seq3402,seq3768,seq3858,seq3870,seq5929,seq6001,seq6637,seq6699,seq7021,seq7584,seq7808,seq8101,seq8472,seq8646,seq8878,seq9600,seq9844,seq9979,seq10382,seq10835,seq11443,seq11662,seq12724,seq13406,seq13409,seq13532,seq13534,seq13694,seq14271,seq16961,seq17508,seq17744,seq17799,seq18122,seq18351,seq18746,seq20223,seq20924,seq21175,seq21194,seq21947,seq22206,seq22378,seq22384,seq23198,seq23875,seq26498,seq26542,seq26857,seq26923,seq28197,seq28442,seq28856,seq29225,seq29394,seq30087,seq30308,seq30570,seq30899,seq31345,seq31558,seq31574,seq32339,seq33032,seq33106,seq34536,seq35374,seq36165,seq36361,seq39525,seq40398,seq40454,seq40606,seq40809,seq41264,seq41740,seq41934,seq42169,seq42836,seq42867,seq46479,seq46495,seq49019,seq52758,seq53633,seq54252,seq54488,seq54776,seq54940,seq54944,seq54953,seq55021,seq55070,seq56821,seq56842,seq57716,seq57827,seq57947,seq57981,seq58652,seq59086,seq60686,seq61094,seq61975,seq63408,seq63770,seq65687
BS434_S93,BS434_S93,BSAE1910.6.2,9191000602,BIOSSCOPE,AE1910,6,2,20190522,2019.3886,1950,919,2310,3,32.5701,64.6444,3.829,1,102.2545,48.6568,0,23.2208,36.8265,0.0373,1035901201,2019.365,3.5,NA,NA,2019.36625,4,0.039,1035901502,2019.36625,4,0,NA,1035901501,2019.36625,4,0,NA,1035901501,69414,5034,1398,21,3636,17,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS435_S94,BS435_S94,BSAE1910.6.4,9191000604,BIOSSCOPE,AE1910,6,4,20190522,2019.3886,1950,919,2310,3,32.5701,64.6444,40.255,40,102.2545,48.6568,0,22.7243,36.8059,0.0722,1035901205,2019.365,39.9,NA,NA,2019.36625,42,0.039,1035901502,2019.36625,41,0,NA,1035901507,2019.36625,41,0,NA,1035901507,47948,6700,1247,51,5453,46,4,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS436_S95,BS436_S95,BSAE1910.6.6,9191000606,BIOSSCOPE,AE1910,6,6,20190522,2019.3886,1950,919,2310,3,32.5701,64.6444,78.878,80,102.2545,48.6568,2,20.8477,36.7156,0.1447,1035901209,2019.365,80.7,NA,NA,2019.36625,81,0.098,1035901512,2019.36625,82,0.21,NA,1035901511,2019.36625,82,0,NA,1035901511,66740,8734,779,53,7943,53,28,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
BS437_S96,BS437_S96,BSAE1910.6.8,9191000608,BIOSSCOPE,AE1910,6,8,20190522,2019.3886,1950,919,2310,3,32.5701,64.6444,114.289,115,102.2545,48.6568,2,20.0897,36.7028,0.1799,1035901213,2019.365,120.6,NA,NA,2019.36625,121,0.263,1035901516,2019.36625,122,0,NA,1035901515,2019.36625,122,0,NA,1035901515,53305,5339,820,264,4519,261,141,15,49,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS438_S97,BS438_S97,BSAE1910.6.10,9191000610,BIOSSCOPE,AE1910,6,10,20190522,2019.3886,1950,919,2310,3,32.5701,64.6444,150.697,150,102.2545,48.6568,2,19.702,36.6876,0.1239,1035901215,2019.365,140.8,NA,NA,2019.36625,161,0.01,1035901519,2019.36625,161,0.9,NA,1035901519,2019.36625,161,0,NA,1035901519,43909,4131,1005,373,3126,373,207,0,106,19,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS439_S98,BS439_S98,BSAE1910.6.12,9191000612,BIOSSCOPE,AE1910,6,12,20190522,2019.3886,1950,919,2310,3,32.5701,64.6444,202.89,200,102.2545,48.6568,3,19.3505,36.659,0.0376,NA,2019.365,200,NA,NA,2019.36625,202,0,1035901522,2019.36625,201,1.9,NA,1035901521,2019.36625,201,0.06,NA,1035901521,39409,503,259,109,244,109,58,0,23,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS446_S105,BS446_S105,1036001901,1036001901,BATS,AE1912,19,1,20190609,2019.437869,1944,914,2315,3,31.66586167,64.16924833,2.562,1,91.3413,11.9164,0,24.67279064,36.7714181,0.0272,1036001201,2019.434,3.1,2.9,1,2019.43472,4,0.029,1036001502,2019.43472,4,0,NA,1036001501,2019.43472,4,0,NA,1036001501,55187,3183,815,19,2368,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS447_S106,BS447_S106,1036001903,1036001903,BATS,AE1912,19,3,20190609,2019.437869,1944,914,2315,3,31.66586167,64.16924833,39.722,40,91.3413,11.9164,1,22.26289064,36.78424638,0.045,1036001205,2019.434,39.8,2.95,1,2019.43472,40,0.039,1036001508,2019.43472,40,0.06,NA,1036001507,2019.43472,40,0,NA,1036001507,45394,5176,407,15,4769,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS448_S107,BS448_S107,1036001905,1036001905,BATS,AE1912,19,5,20190609,2019.437869,1944,914,2315,3,31.66586167,64.16924833,79.754,80,91.3413,11.9164,2,20.67909064,36.73750858,0.1053,1036001209,2019.434,81,2.77,1,2019.43472,80,0.088,1036001512,2019.43472,80,0.04,NA,1036001511,2019.43472,80,0,NA,1036001511,46473,8974,799,57,8169,57,17,20,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS449_S108,BS449_S108,1036001907,1036001907,BATS,AE1912,19,7,20190609,2019.437869,1944,914,2315,3,31.66586167,64.16924833,102.041,100,91.3413,11.9164,2,20.24639064,36.66211611,0.2779,1036001211,2019.434,101.4,3.48,1,2019.43472,99,0.205,1036001514,2019.43472,99,0.04,NA,1036001513,2019.43472,99,0,NA,1036001513,28397,3159,780,248,2379,248,122,0,61,12,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS450_S109,BS450_S109,1036001909,1036001909,BATS,AE1912,19,9,20190609,2019.437869,1944,914,2315,3,31.66586167,64.16924833,122.039,120,91.3413,11.9164,2,20.18119064,36.70714169,0.168,1036001213,2019.434,120.1,0.79,1,2019.43472,119,0.263,1036001516,2019.43472,119,0.46,NA,1036001515,2019.43472,119,0,NA,1036001515,42083,1052,370,118,682,118,84,0,0,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS458_S117,BS458_S117,BSAE1916.1.1,9191600101,BIOSSCOPE,AE1916,1,1,20190708,2019.5168,1515,920,2320,3,32.1663,64.214,2.728,1,96.3002,14.8941,0,26.9888,36.7127,0.0551,1036101501,2019.54,3.3,2.99,1,2019.54154,2,0.031,1036101702,2019.5168,1,0,1,BSAE1916.1.1,2019.5168,1,0,1,BSAE1916.1.1,52885,2561,1162,94,1390,32,0,0,0,0,0,0,0,0,0,0,0,23,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS459_S118,BS459_S118,BSAE1916.1.4,9191600104,BIOSSCOPE,AE1916,1,4,20190708,2019.5168,1515,920,2320,3,32.1663,64.214,40.541,40,96.3002,14.8941,1,21.7137,36.7108,0.0411,1036101505,2019.54,39.6,4.29,1,2019.54154,40,0.046,1036101708,2019.5168,40,0,1,BSAE1916.1.4,2019.5168,40,0,1,BSAE1916.1.4,55477,4673,745,79,3928,66,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS460_S119,BS460_S119,BSAE1916.1.7,9191600107,BIOSSCOPE,AE1916,1,7,20190708,2019.5168,1515,920,2320,3,32.1663,64.214,79.991,80,96.3002,14.8941,1,20.0051,36.6853,0.1123,1036101509,2019.54,79.7,2.8,1,2019.54154,80,0.152,1036101712,2019.5168,80,0,1,BSAE1916.1.7,2019.5168,80,0,1,BSAE1916.1.7,52817,5359,889,83,4470,75,27,0,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS461_S120,BS461_S120,BSAE1916.1.8,9191600108,BIOSSCOPE,AE1916,1,8,20190708,2019.5168,1515,920,2320,3,32.1663,64.214,94.629,95,96.3002,14.8941,2,19.685,36.6814,0.3918,1036101511,2019.54,99.7,2.75,1,2019.54154,100,0.324,1036101713,2019.5168,95,0.23,0,BSAE1916.1.8,2019.5168,95,0,1,BSAE1916.1.8,64792,10305,2983,1765,7322,1765,834,0,645,25,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS462_S121,BS462_S121,BSAE1916.1.10,9191600110,BIOSSCOPE,AE1916,1,10,20190708,2019.5168,1515,920,2320,3,32.1663,64.214,149.945,150,96.3002,14.8941,3,19.2549,36.6741,0.0775,1036101515,2019.54,139.6,-0.73,1,2019.54154,140,0.279,1036101718,2019.5168,150,1.32,0,BSAE1916.1.10,2019.5168,150,0.02,1,BSAE1916.1.10,46669,2029,1330,532,699,529,220,35,164,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS466_S125,BS466_S125,BSAE1916.3.1,9191600301,BIOSSCOPE,AE1916,3,1,20190709,2019.5179,35,920,2320,3,32.168,64.2108,2.95,1,95.3119,11.9119,0,26.9224,36.7199,0.0336,1036101501,2019.54,3.3,2.99,1,2019.54154,2,0.031,1036101702,2019.5179,1,0,1,BSAE1916.3.1,2019.5179,1,0,1,BSAE1916.3.1,40340,2126,1112,79,1014,18,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS467_S126,BS467_S126,BSAE1916.3.6,9191600306,BIOSSCOPE,AE1916,3,6,20190709,2019.5179,35,920,2320,3,32.168,64.2108,40.526,40,95.3119,11.9119,1,21.8309,36.7115,0.0414,1036101505,2019.54,39.6,4.29,1,2019.54154,40,0.046,1036101708,2019.5179,40,0,1,BSAE1916.3.6,2019.5179,40,0.07,1,BSAE1916.3.6,43351,3628,579,33,3049,33,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS468_S127,BS468_S127,BSAE1916.3.9,9191600309,BIOSSCOPE,AE1916,3,9,20190709,2019.5179,35,920,2320,3,32.168,64.2108,79.439,80,95.3119,11.9119,2,19.6125,36.6718,0.3898,1036101509,2019.54,79.7,2.8,1,2019.54154,80,0.152,1036101712,2019.5179,80,0.44,0,BSAE1916.3.9,2019.5179,80,0,1,BSAE1916.3.9,54683,13370,5058,3476,8312,3476,1238,57,1521,0,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS469_S128,BS469_S128,BSAE1916.3.10,9191600310,BIOSSCOPE,AE1916,3,10,20190709,2019.5179,35,920,2320,3,32.168,64.2108,94.533,95,95.3119,11.9119,2,19.4946,36.6772,0.238,1036101511,2019.54,99.7,2.75,1,2019.54154,100,0.324,1036101713,2019.5179,95,1.27,0,BSAE1916.3.10,2019.5179,95,0,1,BSAE1916.3.10,39712,6330,2838,790,3488,788,198,24,337,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS470_S129,BS470_S129,BSAE1916.3.12,9191600312,BIOSSCOPE,AE1916,3,12,20190709,2019.5179,35,920,2320,3,32.168,64.2108,159.479,160,95.3119,11.9119,3,19.188,36.6703,0.0336,NA,NA,NA,NA,NA,2019.54154,160,0.022,1036101720,2019.5179,160,1.34,0,BSAE1916.3.12,2019.5179,160,0,1,BSAE1916.3.12,36267,146,142,16,4,16,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS474_S133,BS474_S133,BSAE1916.4.1,9191600401,BIOSSCOPE,AE1916,4,1,20190709,2019.5189,932,920,2320,3,32.1684,64.2176,3.655,1,94.314,18.8665,0,26.7828,36.7199,0.033,1036101501,2019.54,3.3,2.99,1,2019.54154,2,0.031,1036101702,2019.5189,1,0,1,BSAE1916.4.1,2019.5189,1,0.08,1,BSAE1916.4.1,44556,2466,1375,85,1076,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS475_S134,BS475_S134,BSAE1916.4.6,9191600406,BIOSSCOPE,AE1916,4,6,20190709,2019.5189,932,920,2320,3,32.1684,64.2176,41.019,40,94.314,18.8665,1,22.0782,36.7215,0.0372,1036101505,2019.54,39.6,4.29,1,2019.54154,40,0.046,1036101708,2019.5189,40,0,1,BSAE1916.4.6,2019.5189,40,0,1,BSAE1916.4.6,49862,2985,713,64,2272,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS476_S135,BS476_S135,BSAE1916.4.9,9191600409,BIOSSCOPE,AE1916,4,9,20190709,2019.5189,932,920,2320,3,32.1684,64.2176,81.183,80,94.314,18.8665,1,20.0458,36.6807,0.0904,1036101509,2019.54,79.7,2.8,1,2019.54154,80,0.152,1036101712,2019.5189,80,0,1,BSAE1916.4.9,2019.5189,80,0,1,BSAE1916.4.9,36704,3645,417,17,3228,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS477_S136,BS477_S136,BSAE1916.4.10,9191600410,BIOSSCOPE,AE1916,4,10,20190709,2019.5189,932,920,2320,3,32.1684,64.2176,96.928,95,94.314,18.8665,2,19.5165,36.6632,0.3333,1036101511,2019.54,99.7,2.75,1,2019.54154,100,0.324,1036101713,2019.5189,95,0.65,0,BSAE1916.4.10,2019.5189,95,0,1,BSAE1916.4.10,52627,11493,5672,3858,5821,3858,713,39,2355,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
BS478_S137,BS478_S137,BSAE1916.4.13,9191600413,BIOSSCOPE,AE1916,4,13,20190709,2019.5189,932,920,2320,3,32.1684,64.2176,142.253,140,94.314,18.8665,3,19.2209,36.6721,0.0449,1036101515,2019.54,139.6,-0.73,1,2019.54154,140,0.279,1036101718,2019.5189,140,1.3,0,BSAE1916.4.13,2019.5189,140,0,1,BSAE1916.4.13,42037,534,491,121,43,121,34,8,34,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS482_S141,BS482_S141,BSAE1916.6.1,9191600601,BIOSSCOPE,AE1916,6,1,20190710,2019.5208,224,921,2320,3,32.1679,64.2157,3.219,1,87.367,13.9045,0,26.7645,36.7018,0.0259,1036101501,2019.54,3.3,2.99,1,2019.54154,2,0.031,1036101702,2019.5208,1,0,1,BSAE1916.6.1,2019.5208,1,0,1,BSAE1916.6.1,57979,2469,748,79,1721,36,0,0,0,0,0,0,0,0,0,0,0,17,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
