ASV_ID,Bengal-C10N17,Bengal-C10N23,Bengal-C11N11,Bengal-C11N23,Bengal-C12N13A,Bengal-C12N13B,Bengal-C12N23A,Bengal-C12N23B,Bengal-C13N11,Bengal-C13N23,Bengal-C14N10A,Bengal-C14N10B,Bengal-C14N23A,Bengal-C14N23B,Bengal-C15N23A,Bengal-C15N23B,Bengal-C16N11,Bengal-C16N23,Bengal-C17N15,Bengal-C17N23,Bengal-C18N17,Bengal-C18N23,Bengal-C1N17,Bengal-C1N23,Bengal-C2N17,Bengal-C2N23,Bengal-C3N17,Bengal-C3N23,Bengal-C4N17A,Bengal-C4N17B,Bengal-C4N17C,Bengal-C4N23,Bengal-C5N13,Bengal-C5N23,Bengal-C6N17,Bengal-C6N23,Bengal-C7N13,Bengal-C7N23,Bengal-C8N13,Bengal-C8N23,Bengal-C9N11,Bengal-C9N23
deff58ce75f63e528132869cb955cd2e,290,202,124,138,212,0,130,319,295,109,562,108,322,0,216,348,138,141,326,200,193,186,88,0,114,101,167,0,0,440,109,97,84,129,406,58,287,97,108,152,174,109
9c18ecfbb8deb98dd635883b357f8b04,283,0,152,0,890,157,0,0,772,0,506,133,0,0,0,0,397,0,498,0,671,0,69,0,31,0,173,0,0,219,0,0,0,306,567,0,565,0,416,0,464,0
2a544482e03e8af79a0d19dcf56d0cba,777,0,169,0,589,62,0,0,187,0,895,260,0,0,0,0,304,0,663,0,107,0,106,37,171,13,246,9,95,1164,253,0,0,121,687,0,162,0,89,0,74,0
3b1bdd3885f13a736966845838e5076d,336,0,171,0,644,156,0,0,545,0,665,235,0,0,0,0,332,0,631,0,459,0,146,44,45,0,112,0,55,296,90,0,0,313,620,0,588,0,365,0,349,0
3a46de20e7cd68588a73abec1f43f11d,293,0,108,0,1342,141,0,0,297,0,514,71,0,0,0,0,308,0,212,0,489,0,9,0,0,0,0,0,18,332,37,0,0,252,988,0,698,0,477,0,505,0
b517fa1a21b8a3a1d40d4414c170e336,250,0,155,0,1326,203,0,0,130,0,233,0,0,0,0,0,331,0,307,0,591,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,666,0,1384,0,1140,0
3b7179593b33b758f05cc0095daf9cf5,0,201,0,212,0,0,242,805,0,191,6,3,495,34,356,500,0,294,0,481,0,538,47,375,50,172,0,216,5,48,20,275,351,0,0,199,0,548,0,194,0,126
e3b93d153c9eaa10c4357b9855b1b8cd,330,0,132,0,559,160,0,0,636,0,1045,276,0,0,0,0,406,0,526,0,541,0,151,0,91,0,235,0,0,217,59,0,0,186,372,0,398,0,363,0,294,0
c2e75c08661920bc9aecc9260da9d5a3,262,0,147,0,687,107,0,0,652,0,929,288,0,0,0,0,549,0,708,0,475,0,75,0,37,0,59,0,25,236,67,0,0,165,433,0,376,0,341,0,311,0
f16ce717c03d21024726ab70efd181b9,388,0,156,0,955,159,0,0,304,0,708,153,0,0,0,0,415,0,433,0,358,0,87,0,0,0,72,0,43,540,118,0,0,167,485,0,362,0,519,0,442,0
eddd9cad5fc087e8334c7c7f510eb38d,353,0,121,0,582,155,0,0,472,0,1071,235,0,0,0,0,330,0,715,0,379,0,71,0,0,0,59,0,0,302,89,0,0,219,528,0,389,0,402,0,310,0
791a35110e05a4b18a943cbb0b92db0d,278,181,67,145,182,52,53,224,212,107,998,274,246,0,85,171,177,150,438,77,93,88,60,186,84,75,27,64,79,602,144,101,65,76,283,85,104,65,100,125,0,82
e49f8d48f77bbe896b098da568322fd2,0,283,0,206,0,0,112,569,0,162,20,0,549,43,493,675,0,224,0,334,0,324,141,205,123,298,0,195,53,608,69,143,110,0,0,150,0,157,0,244,0,125
eaee727215b2d4236c951ca60b0c76c2,223,0,130,0,918,169,0,0,655,0,458,113,0,0,0,0,490,0,583,0,619,0,0,0,0,0,83,0,0,116,0,0,0,201,395,0,513,0,560,0,379,0
e5b91ec6cd13237b24093a04aa56226d,42,636,0,311,0,0,84,347,0,143,75,28,568,0,341,361,0,228,15,302,0,369,194,255,147,181,81,206,44,194,0,99,155,0,51,219,18,298,0,376,0,209
5ce193feadcaa11d8dfa938e92d36d91,327,0,182,0,963,210,0,0,526,0,513,110,0,0,0,0,399,0,328,0,533,0,0,0,0,0,37,0,0,142,25,0,0,331,681,0,432,0,490,0,335,0
1da718058bf56b75e09039df5b631e84,239,0,104,0,878,153,0,0,486,0,855,194,0,0,0,0,455,0,717,0,546,0,0,0,0,0,97,0,0,120,0,0,0,179,312,0,396,0,452,0,256,0
7cd1f42d16db3bcedad9035fa26711b7,648,0,344,0,891,92,0,0,412,0,407,92,0,0,0,0,323,0,519,0,271,0,69,31,33,0,114,0,0,201,66,10,5,102,614,19,479,0,95,0,564,0
e5939d0188627b2470c90a55017eec36,340,69,197,0,284,110,0,0,343,0,803,195,58,0,64,0,228,0,464,0,173,0,155,101,205,67,192,0,73,642,158,0,0,182,578,0,331,0,162,0,211,0
07893017d90377071aac52b8793c93f5,243,0,87,0,581,90,0,0,461,0,898,219,0,0,0,0,363,0,901,0,515,0,44,0,25,0,72,0,33,226,57,0,0,199,365,0,350,0,385,0,257,0
d983c2a811d59ec7cb508ac33704f6a6,103,235,0,148,66,0,0,288,86,115,501,111,250,0,126,258,92,125,244,166,0,114,165,300,319,282,0,176,112,845,270,116,117,0,127,124,0,77,0,135,50,115
bb1446275e844d93b0d1144cd5514780,177,178,0,128,131,48,55,157,201,109,412,160,240,23,132,166,136,132,217,105,117,110,158,201,199,197,93,118,99,469,228,129,83,123,174,117,151,82,184,136,104,118
cb36b27ea0ccffaa8123d52e2ad819b2,298,0,127,0,622,137,0,0,557,0,749,184,0,0,0,0,397,0,656,0,476,0,65,0,0,0,91,0,0,160,80,0,0,205,509,0,403,0,331,0,235,0
3ec5a5c3851973462381309f1caa2614,162,0,99,0,1168,193,0,0,197,0,985,259,0,0,0,0,338,0,346,0,130,0,0,0,129,12,151,0,82,861,204,0,0,272,406,0,166,0,96,0,0,0
9cf72efe348b4fcdefdd878e4bd9de58,246,0,162,0,852,145,0,0,740,0,320,63,0,0,0,0,321,0,544,0,522,0,0,0,0,0,78,0,0,74,0,0,0,269,548,0,579,0,375,0,410,0
6b0d0e94c2990d95abdaf4dc73f47445,285,0,146,0,668,127,0,0,571,0,673,177,0,0,0,0,356,0,629,0,458,0,0,13,46,0,56,0,37,206,0,0,0,203,499,0,395,0,409,0,262,0
330b7257321e950320ffce6d65abba6f,0,231,0,288,0,0,170,570,0,598,27,0,862,66,739,979,0,361,0,313,0,302,0,0,0,67,0,0,0,44,0,0,47,0,0,57,0,114,0,304,0,76
8b23609730d9ae9caad4ce06d7181e74,0,671,0,293,0,0,101,374,0,165,0,0,477,84,316,339,0,226,0,272,0,334,168,224,0,270,0,186,0,220,90,133,165,0,0,200,0,246,0,364,0,257
dcddf35969f1b67a9ed91002c25ef3a2,52,402,0,288,18,0,186,798,0,264,86,0,1023,88,263,290,0,321,0,159,0,159,19,77,0,163,0,96,23,356,45,148,115,0,29,136,0,128,0,290,0,139
0b6b8e9780b2275c4b5a4f7a3ada168a,0,714,0,306,0,0,153,707,0,574,0,0,540,0,208,366,0,459,0,251,0,244,0,0,0,258,0,91,0,185,0,0,145,0,0,128,0,239,0,423,0,150
51f964a0be652357cbc98dd34f833b06,65,385,39,297,107,18,161,579,61,135,127,49,431,39,245,281,38,167,78,307,0,186,62,58,58,117,59,109,28,316,90,156,199,48,116,183,86,166,34,220,42,116
1a4a9ea5ae4d97b935b04e999927e83b,376,0,229,0,302,76,0,0,454,0,602,247,0,0,0,0,338,0,460,0,321,0,143,0,189,0,222,0,40,386,105,0,0,221,431,0,338,0,172,0,299,0
4191c6720dbe6f60313a5d5cd24955fc,290,0,100,0,485,96,0,0,652,0,685,171,0,0,0,0,290,0,667,0,628,0,88,0,31,0,147,0,0,105,0,0,0,162,365,0,314,0,291,0,232,0
b16c047ba04a60bde71f537a09c62d3c,230,0,115,0,563,83,0,0,213,0,269,0,0,0,0,0,488,0,261,0,613,0,0,0,0,0,194,0,0,91,0,0,0,126,866,0,664,0,428,0,566,0
c7e2bb914d7399515f7b7b839f642705,467,0,77,0,246,33,0,0,119,0,2095,401,0,0,0,0,225,0,406,0,44,0,0,0,0,0,0,0,0,478,79,0,0,60,614,0,240,0,105,0,27,0
1429d2ec6b60557191d099ad8a128ba7,312,172,143,92,239,24,150,474,40,123,110,9,358,30,478,626,10,82,41,192,0,150,126,62,92,25,55,40,0,30,0,59,85,25,129,197,89,404,40,230,82,73
52b5312a0688004eb7d22738f78bea86,0,310,0,227,0,0,147,670,0,107,0,0,282,25,378,539,0,153,0,617,0,577,0,164,16,166,0,76,0,33,0,30,40,0,0,105,0,567,0,220,0,228
a921fd356343b783ea9a47780f5da590,217,0,128,0,549,0,0,0,606,0,108,0,0,0,0,0,538,0,130,0,705,0,0,0,0,0,171,0,0,0,0,0,0,115,475,0,573,0,570,0,744,0
b99b2dc3f6a3750df0bbea6d4469c2c8,177,138,32,54,248,45,0,302,139,0,370,72,154,0,129,100,63,130,174,196,73,247,157,95,80,89,109,0,55,756,136,0,57,77,381,156,126,0,161,117,96,0
539b3abd58b4b90bcf061f296e4fbec5,219,0,120,0,438,0,0,0,467,0,370,0,0,0,0,0,720,0,171,0,632,0,0,0,0,0,113,0,0,0,0,0,0,124,546,0,357,0,625,0,588,0
1a6ed4f517c0bb388e95ec317275d0e6,0,137,0,149,0,0,123,581,0,174,0,0,599,49,544,971,0,227,0,442,0,333,0,0,0,15,0,22,0,0,0,164,276,0,0,210,0,281,0,98,0,83
2073275d613a843f008413c6eed0d5d9,71,513,0,297,0,0,119,369,0,177,214,45,538,0,230,366,0,337,107,159,0,167,0,151,0,143,0,34,0,336,87,110,131,0,39,136,0,100,0,275,0,166
f23a97119c6ef83c2de7f993b502930f,94,141,18,68,51,0,77,314,102,145,416,103,293,37,18,0,31,200,28,94,49,147,124,9,254,160,36,154,79,1034,158,205,229,26,98,192,18,65,14,133,0,0
1c415ba51a40b6447f7a497c0713a354,317,0,98,0,584,86,0,0,416,0,821,184,0,0,0,0,348,0,565,0,327,0,32,11,0,0,53,0,16,186,31,0,0,146,439,0,305,0,273,0,168,0
41d43238c38a6f325b6f96a32b2b3fa1,0,227,0,204,0,0,157,498,0,206,0,0,703,58,448,803,0,219,4,519,0,349,0,0,0,0,0,0,0,0,0,179,160,0,0,178,0,224,0,138,0,100
699d01d5beb4c3c35a13e1350e0ce99b,163,0,100,0,1140,180,0,0,371,0,481,72,0,0,0,0,370,0,246,0,234,0,0,0,0,0,83,0,0,17,0,0,0,407,788,0,404,0,87,0,212,0
1fd1d27298b882d74a8f59dc9b03e7df,86,179,0,121,138,0,0,192,140,92,393,125,175,0,127,173,0,100,143,132,86,86,180,175,243,166,91,95,141,807,142,89,0,84,139,95,0,63,90,133,0,110
fb4517d928e4202db9d3419bd592c8d5,0,154,0,155,0,0,312,1345,0,103,0,0,325,0,299,294,0,262,0,801,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,0,102,0,94
6083c248d6a2e4363f8b4102f34a7c5d,283,0,104,0,870,125,0,0,399,0,628,145,0,0,0,0,396,0,490,0,397,0,29,0,0,0,82,0,0,55,15,0,0,141,345,0,257,0,228,0,207,0
4d660ac7dcf39f26db683d2310fca01d,162,52,184,81,1335,184,74,264,181,47,359,79,121,8,346,450,215,12,100,30,75,48,0,13,8,0,0,4,4,59,18,18,6,66,40,27,175,21,96,23,189,0
fd19bafa8802d94449c85a9b139ac5c8,0,302,0,221,18,0,136,702,0,163,116,0,807,0,228,297,0,143,0,258,0,169,69,155,80,92,0,0,0,342,75,81,122,0,0,138,0,140,0,211,0,100
71bdfc023f654b619b7425b39034adca,0,103,0,116,0,0,266,1247,0,150,0,0,992,61,281,389,0,109,0,333,0,268,0,0,0,39,0,64,0,214,0,159,93,0,0,38,0,107,0,71,0,57
fd3f810cbfdeaa45ac64685e751e4dfb,193,0,82,0,437,87,0,0,241,0,1348,286,0,0,0,0,229,0,273,0,183,0,167,0,0,0,122,0,0,442,61,0,0,129,356,0,165,0,155,0,146,0
e4de5501dd5cfca00500398e585d7d3a,184,0,135,0,712,121,0,0,494,0,434,110,0,0,0,0,367,0,276,0,259,0,0,0,0,0,32,0,0,26,0,0,0,255,759,0,429,0,230,0,273,0
9be8413651cca418baabc5614e082afe,0,435,0,313,0,0,186,410,0,258,156,0,542,200,260,279,0,202,0,208,0,194,0,144,0,81,0,0,0,106,0,160,119,0,0,210,0,195,0,229,0,173
4b5e1ae8ceef73707e6736ebfab5f5db,103,163,0,137,92,0,0,237,92,96,488,144,243,0,119,193,75,110,135,142,51,150,221,213,184,161,94,114,38,408,94,86,90,41,97,92,65,87,36,73,0,89
b166a9dc027eadb7a9f42a289f068c9b,193,0,134,0,447,90,0,0,380,0,187,64,0,0,0,0,779,0,175,0,532,0,0,0,0,0,111,0,0,0,0,0,0,126,507,0,257,0,507,0,560,0
6300392b6d6b7e95aad87a8397637447,262,0,94,0,456,79,0,0,392,0,854,209,0,0,0,0,269,0,559,0,349,0,0,0,0,0,0,0,0,281,70,0,0,96,349,0,295,0,261,0,167,0
52b663752b50e690d00314146e52c641,172,0,99,0,507,133,0,0,435,0,508,99,0,0,0,0,339,0,424,0,415,0,0,0,49,0,139,0,66,208,58,0,0,128,334,0,391,0,313,0,218,0
dcaa682f01f901a2f0424d68519f2c40,0,198,0,195,0,0,181,425,0,158,127,0,423,190,317,561,0,209,0,292,0,219,75,43,0,116,0,64,0,203,0,149,170,0,18,145,0,172,0,180,0,113
ba6125d83b109e9d5509b91027752b57,0,61,0,63,0,0,82,414,0,21,0,0,95,0,315,381,0,329,0,931,0,787,48,437,0,213,0,159,0,0,0,30,40,0,0,66,0,334,0,63,0,64
8a2c5d64bae17284ddd2c3ef8017ab10,0,164,0,180,0,0,249,1042,0,90,80,0,315,23,239,306,0,172,0,502,0,346,84,97,69,86,0,69,0,24,0,0,57,0,0,75,0,456,0,112,0,76
40abe27587585eb407cb7f246237df88,141,227,40,120,174,52,121,337,0,141,314,120,296,41,164,191,0,160,203,122,0,116,126,59,107,84,60,39,69,425,96,87,85,0,142,118,0,80,0,147,0,87
3f749be8173f4541914a0141a55afe36,255,0,143,0,554,159,0,0,271,0,294,104,0,0,0,0,310,0,246,0,309,0,0,0,0,0,115,0,0,131,0,0,0,240,561,0,546,0,349,0,294,0
14777b386f84576583910ad76c37ecb5,0,201,0,290,0,0,162,336,0,198,0,0,394,81,305,420,0,215,0,362,0,242,52,59,0,142,0,124,0,181,0,161,146,0,0,143,0,235,0,221,0,145
e2bb693b8c9b99dfd593ec326886fa9f,66,188,0,159,52,0,101,318,37,167,246,82,388,53,236,357,0,154,58,219,54,176,93,97,87,98,0,79,0,299,0,185,160,0,49,103,39,117,45,91,0,122
e85bdd2a0688a08e576f52713753edab,0,307,0,202,0,0,57,226,0,150,250,69,471,73,163,323,11,342,42,169,0,173,33,117,94,128,0,93,54,268,73,169,106,0,18,130,0,112,0,234,0,118
441bae55d296eaa4e3941a335a4c0e99,0,245,0,164,0,0,155,559,0,128,0,0,725,0,311,392,0,130,0,225,0,257,0,72,103,185,0,59,0,374,85,62,57,0,0,104,0,85,0,138,0,133
69dfae1be25dc470c35ca5d85dd53f94,0,155,0,96,0,0,220,830,0,111,0,0,515,52,399,533,0,117,0,265,0,268,0,41,0,23,0,34,0,0,0,47,54,0,0,249,0,401,0,236,0,83
772fff943f208ee66e3c77ab3638fc68,0,400,0,206,0,0,131,609,0,198,0,0,433,0,172,182,0,325,0,130,0,183,0,108,0,103,0,0,0,202,0,202,112,0,0,263,0,155,0,335,0,268
58d9c65ae55e034a2469eef6d72be222,237,0,133,0,611,76,0,0,862,0,674,106,0,0,0,0,195,0,144,0,252,0,17,0,8,0,192,0,0,64,11,0,0,202,462,0,220,0,129,0,116,0
a00723a7ec8c6d7af8755706ff38f420,176,168,81,86,255,0,0,283,205,72,200,0,222,0,0,0,172,117,107,174,158,160,123,0,0,0,0,0,0,341,0,0,89,86,369,115,306,135,222,113,171,0
8a7bb51b7077a625caa14a24315b65eb,193,0,97,0,434,0,0,0,523,0,447,124,0,0,0,0,247,0,568,0,581,0,59,0,0,0,213,0,0,76,0,0,0,136,296,0,231,0,332,0,146,0
2c333b73f76be85949814fbc9fa556bd,0,358,0,206,0,0,156,729,0,127,0,0,1335,87,286,308,0,144,0,183,0,153,0,0,36,72,0,0,0,26,0,0,54,0,0,61,0,73,0,162,0,127
f4fcd34f267a88ee3ca264982665d80b,0,533,0,262,0,0,138,364,0,176,0,0,317,0,222,280,0,181,0,291,0,225,0,153,0,135,0,107,0,97,0,83,119,0,0,207,0,251,0,304,0,226
4c587139d9d9875b23536a2954eb77cc,90,0,64,0,837,121,0,0,348,0,46,0,0,0,0,0,308,0,106,0,558,0,0,0,0,0,43,0,0,0,0,0,0,171,256,0,492,0,587,0,584,0
91a40ebd090561f641e50b8191b9c45b,57,290,17,200,39,0,66,334,53,167,200,59,376,0,183,297,34,181,69,174,28,133,61,131,37,133,41,79,15,277,49,96,73,0,75,98,39,96,34,151,11,138
cc535a6cb4d2413e657c061162badb29,361,0,186,0,160,0,0,0,183,0,340,0,0,0,0,0,229,0,359,0,236,0,194,0,0,0,239,0,0,0,0,0,0,0,796,0,518,0,341,0,384,0
f36d52990868127fa32f123cc041e702,0,452,0,309,0,0,229,358,0,169,85,0,337,0,260,306,0,141,0,247,0,227,0,0,53,109,0,65,0,99,0,111,135,0,0,128,0,209,0,293,0,180
c7c552f1fb23edff3204b24d0fdb13e7,383,0,131,0,299,0,0,0,334,0,562,142,0,0,0,0,272,0,358,0,164,0,0,0,0,0,103,0,0,277,0,0,0,79,669,0,319,0,282,0,108,0
33f74b42ba05329605e0b5b373c0b03b,0,467,0,337,0,0,222,1087,0,210,5,0,551,36,192,249,0,117,0,270,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,92,0,116,0,180
d4c62396867413c7f4ede3cb34bb18b0,153,0,117,0,560,163,0,0,397,0,375,124,0,0,0,0,329,0,327,0,418,0,0,0,40,0,109,0,0,116,28,0,0,157,239,0,270,0,294,0,191,0
d405f21d5ad0cde9f4c14fc2a46a6a3a,101,130,70,101,180,80,0,121,158,62,319,126,134,0,108,139,180,67,182,105,172,89,47,169,92,212,103,146,0,200,0,65,0,62,164,0,139,0,123,90,138,0
1f1a34b71d2053ee22707a5710fa6fdb,27,292,0,184,0,0,53,243,0,137,131,24,356,37,162,253,0,164,37,171,0,107,40,69,98,246,0,132,40,573,112,117,89,0,33,78,0,81,0,176,0,102
7a9b5a7384d255a6ecacc5526145db6d,629,0,178,0,335,59,0,0,231,0,811,150,0,0,0,0,111,0,261,0,74,0,0,0,0,0,100,0,65,253,72,0,0,85,509,0,242,0,71,0,105,0
b67fc0b9893f05680a7c33c42be099de,154,0,107,0,1175,126,0,0,381,0,162,0,0,0,0,0,342,0,189,0,282,0,0,0,0,0,26,0,0,15,0,0,0,134,273,0,291,0,243,0,441,0
0f22ac59a973e1f8f27a25c4f9227c78,0,145,0,124,0,0,227,955,0,95,0,0,460,0,260,421,0,163,0,443,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,0,115,0,122
167baf2158715ae4511a5b9b6e7b7beb,185,0,89,0,328,0,0,0,420,0,195,0,0,0,0,0,540,0,65,0,553,0,0,0,0,0,134,0,0,0,0,0,0,112,377,0,520,0,369,0,387,0
efe1cafa4cc79f979cb965a8110e0bd6,0,245,0,172,0,0,161,596,0,162,0,0,1080,95,221,307,0,169,0,157,0,136,0,120,0,111,0,0,0,0,0,71,0,0,0,72,0,80,0,152,0,132
fdad45aa86838976f5845ca708ff440d,104,0,41,6,1386,186,7,62,46,14,448,119,13,0,0,31,385,4,15,28,129,29,62,46,33,23,49,36,14,269,57,12,7,42,147,6,105,36,77,8,146,0
5e2ed67ce37968ec891a5de56de50209,0,348,0,215,0,0,96,530,0,202,0,0,527,32,237,336,0,211,0,205,0,263,15,32,13,71,0,49,9,78,11,52,80,0,0,82,0,164,0,233,0,135
b65c2dabc6bfa2555b8b9cc604255830,0,18,59,0,318,30,0,14,327,0,137,14,18,0,41,65,63,10,85,11,16,0,19,0,75,0,0,0,134,1635,252,0,0,269,68,0,140,0,178,0,177,0
3705c15a63c5c5f5769c3d0201e495af,192,0,72,0,539,65,0,0,234,0,685,119,0,0,0,0,249,0,227,0,142,0,51,4,11,0,56,0,33,411,79,0,0,150,489,0,153,0,109,0,83,0
546e27752b6146e328279183438300d5,173,185,41,87,115,0,0,127,196,0,396,128,103,0,104,141,92,84,344,0,130,0,84,0,113,113,56,0,0,312,98,82,0,72,228,91,135,80,83,100,59,0
7ba291b3bd88f71b2a0bb93aa4472eab,197,0,76,0,447,76,0,0,456,0,492,122,0,0,0,0,203,0,327,0,354,0,24,0,0,0,75,0,6,120,11,0,0,108,317,0,320,0,254,0,161,0
f55a16ea9bdfeed1644d60a8e3f26668,0,347,0,193,0,0,86,514,0,189,0,0,804,47,216,306,0,96,7,203,0,135,0,46,0,153,0,83,0,24,0,94,88,0,0,72,0,168,0,182,0,92
7f372baf9349f7cebb32e3453b2ff8ad,141,0,67,0,455,65,0,0,332,0,520,131,0,0,0,0,268,0,438,0,401,0,23,0,0,0,83,0,0,153,20,0,0,106,302,0,264,0,209,0,136,0
d92584dee50bc37074757620ee410c96,237,0,132,0,648,82,0,0,456,0,133,0,0,0,0,0,293,0,412,0,373,0,0,0,0,0,0,0,0,0,0,0,0,122,476,0,214,0,223,0,238,0
b2b986ae1b456a551a658c7aab4a3302,0,40,0,54,0,0,122,577,0,48,0,0,215,18,493,632,0,175,0,695,0,672,0,17,0,14,0,17,0,0,0,9,0,0,0,38,0,112,0,40,0,34
6bb243cb9a42a14665cad356904405df,123,0,81,0,493,113,0,0,289,0,0,0,0,0,0,0,316,0,0,0,578,0,0,0,0,0,0,0,0,0,0,0,0,99,132,0,715,0,555,0,514,0
16ca499b2856a8d515dd597cc04b879a,167,43,0,0,174,31,0,72,110,14,259,81,44,0,11,15,75,35,47,0,37,0,41,16,38,13,57,18,117,1457,219,41,77,63,295,82,88,0,73,22,71,0
fc832037566da2e85d4b8eeca74bc0ae,241,0,105,0,327,66,0,0,344,0,490,126,0,0,0,0,221,0,446,0,226,0,70,20,69,0,104,0,23,188,60,0,0,74,326,0,220,0,138,0,108,0
17aef2c2caa8d67f761a984583d1e284,40,313,0,194,0,0,0,318,20,181,171,0,414,0,182,345,0,261,0,158,0,161,0,128,0,129,0,0,0,225,0,139,73,0,0,111,0,83,0,241,0,99
2e74519a2db074a9e285abc4947af57d,0,210,0,171,0,0,143,554,0,108,0,0,428,43,268,415,0,199,0,497,0,359,0,0,0,0,0,0,0,0,0,39,31,0,0,56,0,216,0,136,0,105
8db032e4d305fc7e40ed43f252d44282,90,0,99,0,521,112,0,0,396,0,0,0,0,0,0,0,479,0,0,0,384,0,0,0,0,0,135,0,0,0,0,0,0,46,196,0,657,0,332,0,524,0
fad12e35f2b7a7657d427fa2b18bfda9,398,0,102,20,714,91,0,95,76,64,346,48,256,0,0,45,104,18,117,0,158,0,0,0,46,0,161,0,0,0,0,74,98,36,184,0,170,41,265,0,214,18
018c410eee29dbca57832bed6cc003ac,52,282,0,177,0,0,80,312,0,143,118,0,417,35,246,263,0,199,61,117,0,96,0,123,0,101,0,57,0,228,60,96,108,0,0,70,0,146,0,197,0,149
49c0f9ad810ccf090109d2af9bc90021,273,0,119,0,524,87,0,0,220,0,287,59,0,0,0,0,221,0,329,0,185,0,61,0,26,0,90,0,0,50,0,0,0,133,479,0,393,0,164,0,226,0
06312ea0d0d711f0d14798db6a72fa54,183,0,103,0,371,70,0,0,255,0,648,162,0,0,0,0,209,0,437,0,259,0,0,31,18,0,34,0,0,246,0,0,0,90,276,0,219,0,205,0,97,0
d66c4ce2f7d701c49d009e4f49dc44a3,124,33,89,14,373,61,17,99,113,17,60,0,37,0,53,25,263,40,119,57,243,55,49,16,58,23,391,24,10,179,23,12,27,69,237,65,246,93,178,48,230,15
477faa52f95ef457ab8c71801ab0614a,0,258,0,210,0,0,132,520,0,135,0,0,543,36,120,167,0,256,0,85,0,78,0,157,0,103,0,47,0,310,55,56,60,0,0,127,0,68,0,182,0,151
55adc87ecc6c9a0a999d06f9870e4e5c,82,119,0,108,80,0,86,176,72,101,220,78,209,0,142,192,40,103,101,106,54,91,81,139,97,98,51,68,41,227,94,54,92,29,87,121,67,86,77,59,19,59
27b55c47fe32c57eb71b0d1f6e8afe57,0,205,0,122,0,0,148,859,0,133,82,0,269,0,152,206,0,69,0,129,0,106,30,117,60,66,0,116,18,147,0,137,181,0,0,55,0,140,0,135,0,49
9fcb7a923df13bc541f59e8377409b86,242,0,85,0,397,0,0,0,324,0,628,154,0,0,0,0,203,0,408,0,235,0,0,0,0,0,0,0,0,127,0,0,0,123,331,0,204,0,174,0,93,0
d41f571d0aa60b76ef7dd29a4b0811d1,154,0,99,0,336,111,0,0,338,0,461,120,0,0,0,0,202,0,407,0,295,0,0,0,0,0,68,0,17,118,46,0,0,73,268,0,220,0,231,0,160,0
67464d539e79616b1241b8e3087ac4bf,0,178,0,129,0,0,108,447,0,100,0,0,667,38,196,262,0,68,0,104,0,128,0,183,96,168,0,73,0,215,53,79,79,0,0,70,0,78,0,103,0,67
54882087fa2cf4a417a1c2ec6d428f72,0,172,0,135,0,0,156,418,0,215,0,0,480,56,175,175,0,177,0,168,0,156,0,27,0,84,0,83,0,284,63,123,154,0,0,79,0,92,0,130,0,66
6a9c316afad1de50adcb6bdf97f4a40a,0,192,0,224,111,0,0,305,90,136,284,0,382,0,238,339,0,129,0,183,0,124,128,134,0,0,0,0,0,205,0,83,0,0,0,129,0,149,0,100,0,0
f851b15be219f16810606212c526cc05,53,334,0,196,0,0,0,316,0,133,98,0,303,0,211,247,0,106,0,188,0,183,0,99,88,99,51,70,0,244,100,43,79,0,19,111,0,117,0,172,0,0
37f2c99eae8d5b8c3890ec70c21d5e62,51,280,0,180,26,0,89,204,0,135,157,77,288,0,170,240,0,196,71,104,27,116,0,132,0,105,0,58,0,183,55,75,71,0,0,106,0,87,0,239,0,124
e4a4e93411c1c471e05742468aa49d99,274,0,79,0,265,39,0,0,195,0,357,74,0,0,0,0,180,0,372,0,180,0,98,35,56,16,111,0,9,120,28,0,0,127,508,0,266,0,141,0,108,0
598e4cb7d5b19bb0f707f763dcbcc5ac,79,100,56,84,107,0,111,205,98,75,434,120,156,56,114,157,75,82,114,115,97,100,86,0,0,0,43,0,0,131,81,0,138,0,86,112,67,111,89,68,78,0
56679ec71764b0721f3e373214d1d302,0,99,0,68,0,0,52,274,0,91,174,0,334,0,0,70,0,117,0,103,0,87,90,0,195,183,29,128,62,726,121,125,187,0,0,105,0,50,0,54,0,81
076af164cff23da5eb931caf2ab3de2c,0,207,0,186,0,0,161,647,0,167,0,0,444,0,200,244,0,165,0,219,0,203,0,0,0,48,0,0,0,134,0,87,100,0,0,83,0,103,0,118,0,87
2555c805ecc7412f2ff22596ec364148,138,0,61,0,510,59,0,0,308,0,487,97,0,0,0,0,215,0,398,0,260,0,0,0,0,0,0,0,0,96,0,0,0,107,260,0,235,0,217,0,146,0
eb1a49fb4f25423ce2b09f1bbb957715,0,228,0,151,0,0,78,219,0,110,12,0,274,0,145,283,0,116,0,176,0,138,44,137,47,207,0,156,46,293,84,92,114,0,0,88,0,78,0,136,0,100
f7fb51b116a38a5a0a2f8b4ed311489a,152,0,0,0,404,68,0,0,257,0,478,103,0,0,0,0,206,0,343,0,254,0,0,0,0,0,0,0,0,133,0,0,0,120,289,0,237,0,291,0,208,0
