name	edge_num	taxon	like_weight_ratio
seq7279	642	str	0.904294
seq42521	642	str	0.660277
seq63064	642	str	1
seq55163	642	str	1
seq42585	642	str	1
seq19571	642	str	1
seq7898	642	str	1
seq57518	642	str	1
seq37869	642	str	1
seq55894	642	str	0.884169
seq41509	642	str	1
seq26593	642	str	0.918544
seq54525	642	str	1
seq60447	642	str	1
seq34706	642	str	1
seq18069	642	str	1
seq22230	642	str	1
seq10284	642	str	1
seq41024	642	str	1
seq56385	642	str	1
seq28325	642	str	1
seq40895	642	str	1
seq42226	642	str	1
seq10390	642	str	1
seq29346	642	str	0.491778
seq8875	642	str	1
seq3764	642	str	1
seq8497	642	str	1
seq28455	642	str	1
seq54172	642	str	0.853468
seq55702	642	str	0.911209
seq40727	642	str	0.558629
seq6097	642	str	0.924121
seq29405	642	str	0.391971
seq62203	642	str	0.580599
seq5855	639	str	1
seq41309	639	str	1
seq63214	642	str	0.931969
seq5681	636	str	1
seq21190	636	str	1
seq6552	636	str	1
seq6814	636	str	0.975234
seq42065	636	str	1
seq7989	642	str	0.964197
seq22179	636	str	1
seq7880	636	str	1
seq52576	632	str	1
seq40067	632	str	1
seq41620	631	str	0.908333
seq2625	631	str	0.933091
seq53971	628	str	0.333606
seq54415	628	str	0.333598
seq62297	624	str	0.720482
seq4991	624	str	0.636104
seq17423	624	str	0.595185
seq61642	624	str	0.720404
seq803	624	str	0.834801
seq42975	623	str	1
seq40584	625	str	0.494528
seq35834	624	str	0.580571
seq2378	624	str	0.747746
seq3934	623	str	1
seq16892	625	str	0.462541
seq32291	625	str	0.447884
seq31732	625	str	0.468306
seq37661	626	str	0.552555
seq1480	613	str	1
seq3363	613	str	1
seq51862	748	str	0.220653
seq5348	615	str	0.937154
seq19303	613	str	1
seq26858	610	str	1
seq2990	610	str	0.635643
seq7678	610	str	0.598645
seq5781	609	str	1
seq6643	610	str	0.533275
seq40620	610	str	0.674395
seq5363	611	str	0.316108
seq4238	610	str	0.41987
seq2234	603	str	0.754824
seq18548	603	str	1
seq966	604	str	0.337446
seq19509	604	str	0.371449
seq52656	604	str	0.593632
seq40133	607	str	0.368985
seq9462	608	str	0.189549
seq55935	603	str	0.61066
seq52152	607	str	0.394307
seq53917	607	str	0.517782
seq51732	599	str	1
seq53786	607	str	0.514087
seq2974	609	str	0.28158300000000003
seq3922	599	str	0.461511
seq6417	599	str	0.418186
seq5678	599	str	0.484888
seq5785	604	str	0.541478
seq55868	604	str	0.390603
seq2218	599	str	0.345122
seq13942	599	str	0.338079
seq1715	604	str	0.552864
seq40590	604	str	0.541424
seq35677	596	str	0.964706
seq4273	593	str	1
seq26563	589	str	1
seq42246	589	str	0.982069
seq20896	589	str	1
seq6147	589	str	1
seq34540	589	str	1
seq2376	589	str	1
seq16297	589	str	1
seq30596	589	str	1
seq4338	590	str	0.241507
seq58035	589	str	0.386447
seq33284	638	str	0.302299
seq41310	589	str	0.498896
seq39268	589	str	0.297905
seq40887	589	str	0.260459
seq40109	638	str	0.940055
seq11540	593	str	0.354932
seq28823	590	str	0.230499
seq1750	590	str	0.238236
seq7794	590	str	0.239157
seq7240	638	str	0.55786500000000006
seq9119	586	str	0.69629
seq52397	586	str	0.881393
seq62341	587	str	0.333567
seq2502	587	str	0.333575
seq61618	587	str	0.921094
seq31658	586	str	1
seq6602	586	str	0.686871
seq62300	586	str	0.712851
seq7321	586	str	0.682823
seq53919	586	str	1
seq2371	586	str	1
seq55278	642	str	0.965036
seq2442	568	str	0.332757
seq4103	568	str	0.333503
seq55526	568	str	0.332687
seq37977	563	str	1
seq9577	567	str	0.789787
seq9112	563	str	0.466192
seq23562	645	str	0.688952
seq27277	637	str	0.161522
seq7999	642	str	0.975563
seq14417	645	str	0.595622
seq35346	557	str	0.959474
seq58016	642	str	0.943908
seq52400	557	str	1
seq7289	642	str	0.402045
seq53869	642	str	0.944593
seq30985	642	str	0.415089
seq55897	636	str	0.4769
seq35813	642	str	0.943917
seq10039	613	str	0.380302
seq60192	552	str	0.471779
seq6047	549	str	0.44432
seq4567	642	str	0.787237
seq1985	544	str	1
seq26578	544	str	1
seq57640	542	str	0.142857
seq2196	535	str	1
seq54184	535	str	0.908758
seq55266	533	str	0.840753
seq6583	535	str	0.9088
seq56436	535	str	0.935483
seq31927	544	str	0.481004
seq59420	535	str	0.914452
seq28414	535	str	0.378109
seq41943	535	str	0.957676
seq5959	535	str	0.670858
seq53735	533	str	0.142937
seq39433	532	str	0.142979
seq18736	535	str	0.679387
seq27346	532	str	0.142979
seq16623	535	str	0.669861
seq2485	527	str	1
seq53800	576	str	0.550274
seq53537	643	str	0.873043
seq36662	557	str	0.867971
seq2393	576	str	0.579
seq12602	516	str	0.36362
seq53509	516	str	0.336642
seq53581	516	str	0.33552
seq58064	516	str	0.261128
seq63140	513	str	0.256288
seq5231	511	str	1
seq55405	524	str	0.435438
seq54008	513	str	0.269933
seq2814	524	str	0.378885
seq2539	507	str	1
seq16434	508	str	0.716506
seq3129	524	str	0.714248
seq40337	549	str	0.298148
seq40205	549	str	0.244588
seq19680	504	str	0.540956
seq31928	518	str	0.620255
seq6434	518	str	0.616628
seq60120	502	str	0.142927
seq1744	502	str	0.149821
seq14447	517	str	0.247218
seq4859	498	str	1
seq29039	642	str	0.728779
seq40959	643	str	0.41862
seq59839	497	str	0.148709
seq59990	497	str	0.142929
seq52420	498	str	0.324895
seq3303	498	str	0.693489
seq42637	507	str	0.789812
seq56176	497	str	0.449015
seq59131	484	str	0.98292
seq47756	483	str	0.30874
seq25789	483	str	0.32817
seq1054	485	str	0.547279
seq52613	483	str	0.329067
seq51942	481	str	0.333435
seq61675	479	str	0.39321
seq26155	483	str	0.25465
seq26540	476	str	0.888259
seq7221	476	str	0.888259
seq15877	482	str	0.313147
seq2738	470	str	0.200131
seq19636	461	str	1
seq56317	459	str	0.142857
seq58042	477	str	0.142857
seq58112	461	str	0.298692
seq1207	476	str	0.590505
seq26152	476	str	0.494805
seq6151	452	str	0.98253
seq17966	448	str	0.368537
seq6650	448	str	0.394249
seq41339	447	str	0.33366
seq4462	448	str	0.544611
seq4616	448	str	0.989193
seq47024	448	str	0.367333
seq14055	448	str	0.368366
seq33317	448	str	0.811314
seq39762	448	str	0.578683
seq5128	448	str	0.884056
seq53622	448	str	0.510533
seq10704	448	str	0.874893
seq60768	448	str	0.470666
seq20103	448	str	0.649294
seq25357	448	str	0.368537
seq58987	448	str	0.429968
seq58966	448	str	0.394862
seq18895	447	str	0.33368
seq3377	448	str	0.543511
seq53259	448	str	0.472817
seq39839	453	str	0.608589
seq26614	449	str	0.701413
seq24872	452	str	0.203775
seq51871	449	str	0.704116
seq4882	449	str	0.465527
seq1626	449	str	0.916822
seq60358	449	str	0.4214
seq59968	449	str	0.703995
seq24316	442	str	0.994988
seq10163	890	vir	0.265311
seq17882	1038	gla	0.551047
seq9233	922	vir	0.261619
seq10594	840	rho	0.253774
seq32194	439	pav	0.534824
seq5492	833	rho	0.606489
seq10665	889	vir	0.433567
seq36164	436	pav	0.31867
seq62067	436	pav	0.316758
seq55296	434	pav	0.297152
seq62055	434	pav	0.65504
seq6322	887	vir	0.325696
seq14270	434	pav	0.567389
seq30413	434	pav	0.630209
seq10301	434	pav	0.770241
seq62548	887	vir	0.273618
seq64335	968	vir	0.373129
seq7403	970	vir	0.244811
seq8620	890	vir	0.276731
seq9194	842	"NA"	0.562489
seq3858	872	vir	0.514149
seq41595	926	vir	0.375519
seq42172	926	vir	0.259784
seq8263	834	rho	0.519355
seq9945	1375	mel	0.494429
seq30087	896	vir	0.746807
seq42745	430	CdmCald2	0.37763
seq8025	1375	mel	0.909375
seq56600	1098	cya	0.403103
seq42101	871	vir	0.485352
seq54489	872	vir	0.875255
seq55831	936	vir	0.301415
seq52569	795	str	0.314634
seq34242	842	"NA"	0.567311
seq42598	795	str	0.327191
seq5619	795	str	0.3285
seq5612	795	str	0.32183
seq41293	842	"NA"	0.319084
seq13567	795	str	0.354018
seq54667	795	str	0.451335
seq57706	398	rap	1
seq7188	398	rap	1
seq40341	398	rap	1
seq22245	398	rap	1
seq20279	398	rap	1
seq5760	398	rap	1
seq41987	398	rap	1
seq7740	398	rap	0.929992
seq28031	398	rap	1
seq7979	398	rap	1
seq17745	398	rap	1
seq5645	398	rap	1
seq28438	398	rap	1
seq19262	398	rap	1
seq55436	398	rap	0.957321
seq42682	398	rap	1
seq40374	398	rap	1
seq20212	398	rap	1
seq41635	398	rap	1
seq9412	398	rap	1
seq6415	398	rap	1
seq36313	398	rap	0.929975
seq6039	398	rap	1
seq20537	398	rap	1
seq54949	398	rap	1
seq7182	398	rap	1
seq42043	398	rap	1
seq8206	399	rap	0.333404
seq47767	397	rap	0.618336
seq27980	396	rap	0.391499
seq4203	396	rap	0.745213
seq35709	397	rap	0.848572
seq33692	396	rap	0.724545
seq7686	394	rap	1
seq13869	394	rap	0.895823
seq5870	394	rap	0.631687
seq27306	396	rap	0.722243
seq42376	394	rap	0.554148
seq20542	396	rap	0.327493
seq7207	396	rap	0.331684
seq39959	394	rap	0.973366
seq33986	396	rap	0.331675
seq54830	396	rap	0.30221
seq7978	394	rap	0.540628
seq4014	393	rap	0.313895
seq36169	396	rap	0.331691
seq25983	397	rap	0.765103
seq30417	393	rap	0.313822
seq42708	887	vir	0.233218
seq8696	397	rap	0.49242
seq9813	397	rap	0.330651
seq17973	396	rap	0.332966
seq40583	396	rap	0.332964
seq22167	794	str	0.516911
seq62653	965	vir	0.304512
seq18050	890	vir	0.268403
seq13463	391	new_euk_C	1
seq22449	1010	vir	0.784409
seq20628	391	new_euk_C	1
seq9905	431	"NA"	0.430618
seq23002	1354	cya_glo	0.388749
seq57280	1354	cya_glo	0.273423
seq9786	391	new_euk_C	1
seq23679	431	"NA"	0.395239
seq13684	391	new_euk_C	1
seq57610	431	"NA"	0.311004
seq9719	887	vir	0.746684
seq42332	431	"NA"	0.428523
seq10443	871	vir	0.868941
seq10417	1354	cya_glo	0.334039
seq55927	1354	cya_glo	0.337737
seq14160	1011	vir	0.602715
seq54097	391	new_euk_C	1
seq40499	1255	cya	0.485998
seq31079	431	"NA"	0.331711
seq42828	1032	vir	0.655744
seq62822	391	new_euk_C	0.327128
seq56423	964	vir	0.41884
seq3028	1011	vir	0.339868
seq6914	889	vir	0.920181
seq37326	439	pav	0.296994
seq31869	391	new_euk_C	0.392427
seq7636	391	new_euk_C	1
seq40017	890	vir	0.85817
seq42797	391	new_euk_C	0.98519
seq41500	391	new_euk_C	1
seq4808	1032	vir	0.712668
seq2411	391	new_euk_C	0.809153
seq55438	391	new_euk_C	0.714415
seq4706	391	new_euk_C	0.809913
seq40819	391	new_euk_C	0.613277
seq21137	889	vir	0.299792
seq40491	391	new_euk_C	0.618096
seq27442	391	new_euk_C	0.707093
seq65729	872	vir	0.716733
seq9144	642	str	0.927639
seq10459	387	new_euk_B	0.618986
seq1638	896	vir	0.468186
seq53864	387	new_euk_B	1
seq2482	387	new_euk_B	0.498994
seq28650	387	new_euk_B	1
seq41568	642	str	0.989949
seq29286	387	new_euk_B	0.315162
seq35374	896	vir	0.309465
seq8044	840	rho	0.285048
seq41303	642	str	0.988489
seq61024	387	new_euk_B	0.640521
seq57981	896	vir	0.505247
seq5307	795	str	0.261469
seq41934	896	vir	0.301988
seq12102	387	new_euk_B	0.284834
seq59566	745	str	0.725492
seq17799	896	vir	0.452302
seq63421	740	str	0.711577
seq22206	896	vir	0.412696
seq8332	795	str	0.395823
seq22423	642	str	0.594738
seq39991	385	new_euk_B	0.607965
seq25890	576	str	0.540017
seq41382	589	str	0.949177
seq54578	386	new_euk_B	0.316018
seq27049	589	str	0.879961
seq3502	386	new_euk_B	0.763306
seq3574	385	new_euk_B	0.465363
seq26076	386	new_euk_B	0.297899
seq2146	589	str	0.939438
seq54862	386	new_euk_B	0.758519
seq4077	385	new_euk_B	0.803949
seq42690	573	str	0.34495
seq2786	572	str	0.327389
seq42606	557	str	0.813288
seq54095	642	str	0.836292
seq42309	573	str	0.335561
seq6978	642	str	0.712646
seq29079	383	new_euk_B	0.341181
seq3003	610	str	0.905246
seq1252	441	str	0.33146
seq4076	642	str	0.718196
seq41545	383	new_euk_B	1
seq37356	517	str	0.35529
seq1712	383	new_euk_B	0.792489
seq61170	514	str	0.289966
seq57974	481	str	0.326431
seq2925	383	new_euk_B	0.566141
seq62927	518	str	0.267311
seq6262	383	new_euk_B	0.267491
seq8694	842	"NA"	0.782507
seq30806	842	"NA"	0.340498
seq8299	825	cry	0.271985
seq8668	805	cry	0.507541
seq54327	1239	cya	0.369934
seq7364	805	cry	0.507649
seq25358	382	"NA"	1
seq42865	391	new_euk_C	0.920167
seq7980	825	cry	0.252062
seq30705	382	"NA"	1
seq42685	382	"NA"	0.497356
seq4401	842	"NA"	0.753544
seq7654	399	rap	0.506059
seq60460	382	"NA"	0.859401
seq8808	382	"NA"	1
seq4999	842	"NA"	0.345604
seq41944	825	cry	0.414041
seq17889	382	"NA"	0.268408
seq23800	842	"NA"	0.345404
seq13558	825	cry	0.523452
seq12880	825	cry	0.347304
seq8566	380	new_euk_A	1
seq6040	380	new_euk_A	1
seq36503	380	new_euk_A	1
seq41045	380	new_euk_A	1
seq41942	380	new_euk_A	1
seq28145	380	new_euk_A	1
seq31797	380	new_euk_A	1
seq31784	380	new_euk_A	1
seq50951	380	new_euk_A	1
seq40850	380	new_euk_A	1
seq31575	380	new_euk_A	1
seq31455	380	new_euk_A	1
seq51000	380	new_euk_A	1
seq6550	380	new_euk_A	1
seq4996	380	new_euk_A	1
seq65069	380	new_euk_A	1
seq5743	380	new_euk_A	1
seq4612	380	new_euk_A	1
seq6771	380	new_euk_A	1
seq56559	380	new_euk_A	1
seq41329	380	new_euk_A	1
seq10055	380	new_euk_A	1
seq6208	380	new_euk_A	1
seq8363	380	new_euk_A	1
seq7185	380	new_euk_A	1
seq29984	380	new_euk_A	1
seq56656	380	new_euk_A	1
seq21423	380	new_euk_A	1
seq28640	380	new_euk_A	1
seq2620	374	new_euk_A	0.84836
seq14287	380	new_euk_A	0.150296
seq35236	380	new_euk_A	0.896086
seq41773	374	new_euk_A	0.783479
seq6884	374	new_euk_A	0.800271
seq37688	374	new_euk_A	0.781713
seq28395	374	new_euk_A	0.766696
seq57534	380	new_euk_A	0.379567
seq57428	882	vir	0.501186
seq63524	882	vir	0.40264
seq41280	372	din	0.775233
seq9618	683	str	0.607697
seq8687	872	vir	0.836325
seq5874	372	din	0.570007
seq31901	889	vir	0.668463
seq65205	372	din	1
seq19878	372	din	0.513205
seq22405	372	din	0.67556
seq42963	382	"NA"	0.860062
seq57086	368	din	0.142866
seq13878	889	vir	0.596239
seq61725	889	vir	0.319394
seq64326	872	vir	0.526887
seq10168	372	din	0.723618
seq57966	367	din	0.78248
seq8658	367	din	0.429101
seq9798	967	vir	0.446964
seq21980	367	din	1
seq62262	1105	cya	0.712837
seq57532	367	din	1
seq42766	382	"NA"	0.837419
seq23130	965	vir	0.719787
seq41236	382	"NA"	0.416587
seq65141	382	"NA"	0.396279
seq56959	352	pry	0.142857
seq63652	352	pry	0.142857
seq30692	352	pry	0.142857
seq2361	352	pry	0.200058
seq51098	352	pry	0.142857
seq53113	356	pry	0.825808
seq32011	352	pry	0.142857
seq41682	350	pry	1
seq36179	345	pry	0.476696
seq4971	842	"NA"	0.676419
seq40506	382	"NA"	0.591306
seq4749	382	"NA"	0.756718
seq27932	341	pry	0.333423
seq3950	382	"NA"	0.807062
seq40591	343	pry	0.317834
seq60111	343	pry	0.320281
seq17729	341	pry	0.380401
seq12417	341	pry	0.324251
seq13629	343	pry	0.322232
seq6817	339	pry	1
seq21530	339	pry	1
seq19378	339	pry	1
seq53075	339	pry	1
seq3631	339	pry	1
seq5243	337	pry	1
seq4324	337	pry	1
seq53502	337	pry	1
seq39922	337	pry	1
seq7470	344	pry	0.743009
seq40694	337	pry	1
seq62345	336	pry	0.56077
seq17619	336	pry	1
seq35616	344	pry	0.806418
seq41214	339	pry	0.777513
seq8095	339	pry	0.823464
seq41632	336	pry	0.842587
seq41334	335	pry	0.887603
seq3163	335	pry	0.922482
seq8360	336	pry	0.742575
seq2978	336	pry	0.525375
seq6859	332	pry	0.715556
seq23397	896	vir	0.662576
seq40134	328	pry	1
seq10576	328	pry	1
seq52721	328	pry	0.980032
seq5127	328	pry	1
seq5426	328	pry	1
seq14102	328	pry	1
seq5138	328	pry	1
seq31800	871	vir	0.43993
seq41290	687	str	0.278339
seq29817	801	cry	0.163351
seq4737	328	pry	0.957473
seq10450	328	pry	0.343781
seq55238	328	pry	0.954101
seq40736	328	pry	0.976277
seq42717	327	pry	0.79011
seq26758	327	pry	0.996888
seq5875	327	pry	1
seq5783	327	pry	0.500133
seq40874	327	pry	0.948246
seq4072	327	pry	0.961214
seq17202	328	pry	0.77736
seq21415	328	pry	0.465373
seq14312	328	pry	0.580566
seq5984	328	pry	0.899963
seq21260	326	pry	0.86531
seq40610	328	pry	0.506664
seq22377	327	pry	0.452842
seq34974	328	pry	0.410673
seq6164	328	pry	0.410679
seq20549	328	pry	0.377157
seq40862	328	pry	0.907486
seq5805	328	pry	0.50798
seq2460	328	pry	0.745525
seq29395	328	pry	0.743499
seq36159	328	pry	0.741117
seq6198	349	pry	0.289525
seq29372	323	pry	0.142857
seq21592	339	pry	0.915379
seq25838	337	pry	0.854887
seq20040	316	pry	0.97192
seq3312	337	pry	0.748404
seq25441	337	pry	0.745894
seq54834	339	pry	0.562141
seq16816	316	pry	0.569796
seq19057	316	pry	0.546323
seq6764	312	pry	1
seq41921	372	din	0.815419
seq31921	312	pry	0.283909
seq9539	380	new_euk_A	0.975717
seq10047	349	pry	0.258101
seq32015	312	pry	0.266548
seq41920	367	din	0.750388
seq55542	328	pry	0.307993
seq4897	343	pry	0.260038
seq6886	321	pry	0.142936
seq1646	321	pry	0.142937
seq29897	323	pry	0.142936
seq10467	307	pry	0.142857
seq15435	321	pry	0.142936
seq29880	321	pry	0.142929
seq30704	1228	cya	0.142857
seq54532	284	pry	1
seq10823	284	pry	0.769644
seq55744	284	pry	0.5825
seq54933	284	pry	0.754702
seq29893	284	pry	0.632393
seq57064	277	pry	0.142857
seq32201	279	pry	0.157497
seq6626	279	pry	0.936481
seq27233	275	pry	0.200062
seq61558	275	pry	0.200021
seq41376	279	pry	0.818715
seq2431	272	pry	0.188443
seq30673	279	pry	0.401527
seq41720	279	pry	0.363704
seq19102	269	pry	0.328039
seq3699	269	pry	0.332021
seq5068	269	pry	0.333548
seq54825	269	pry	0.333546
seq42204	281	pry	0.27931
seq41075	265	pry	0.976859
seq54770	265	pry	1
seq4422	265	pry	1
seq60291	265	pry	1
seq64946	265	pry	1
seq39387	262	pry	0.975361
seq2515	262	pry	0.993832
seq12757	266	pry	0.484866
seq10990	259	pry	0.761402
seq61994	256	pry	0.495591
seq61462	256	pry	0.449559
seq6172	265	pry	0.968724
seq40709	256	pry	0.96957
seq7901	279	pry	0.303213
seq41679	284	pry	0.753736
seq20845	252	pry	0.325048
seq9746	250	pry	0.262342
seq6891	256	pry	0.945703
seq55573	279	pry	0.6917
seq13654	279	pry	0.734447
seq7159	243	pry	1
seq8035	279	pry	0.714296
seq27021	279	pry	0.673059
seq18146	238	pry	0.283961
seq31994	256	pry	0.194405
seq13721	238	pry	0.928221
seq5220	237	pry	0.333688
seq49077	237	pry	0.333682
seq19145	240	pry	0.580439
seq39579	232	pry	0.730797
seq20016	232	pry	0.994787
seq2392	232	pry	0.9415
seq21615	250	pry	0.560361
seq24966	232	pry	0.996452
seq8885	243	pry	0.840174
seq16933	232	pry	0.99436
seq51915	232	pry	0.994513
seq995	232	pry	0.996452
seq25228	232	pry	0.995877
seq55883	243	pry	0.308375
seq5618	232	pry	0.99589
seq55942	231	pry	0.557399
seq6561	231	pry	0.230498
seq2533	231	pry	1
seq58003	231	pry	0.229384
seq10659	245	pry	0.223247
seq9569	252	pry	0.82255
seq32409	231	pry	0.219317
seq32263	231	pry	0.228978
seq54307	284	pry	0.473075
seq12390	226	pry	1
seq3280	226	pry	1
seq6413	228	pry	0.200143
seq3022	228	pry	0.200147
seq62252	228	pry	0.20014
seq12205	223	pry	0.978418
seq53716	223	pry	1
seq3642	220	pry	0.912985
seq4306	220	pry	0.833836
seq29872	220	pry	0.676215
seq25629	220	pry	0.776511
seq7243	351	pry	0.531283
seq7574	372	din	0.985509
seq57568	213	pry	0.59807
seq19532	213	pry	0.437109
seq20808	213	pry	0.59807
seq37882	213	pry	0.9821
seq36510	382	"NA"	0.608378
seq17967	213	pry	1
seq10667	896	vir	0.892563
seq19773	213	pry	0.59807
seq64940	896	vir	0.514247
seq7586	214	pry	0.491057
seq8523	214	pry	0.499681
seq42973	214	pry	0.479902
seq20139	211	pry	0.324451
seq5423	211	pry	0.672441
seq61639	211	pry	0.826808
seq4955	211	pry	0.810333
seq26043	213	pry	0.822669
seq41647	211	pry	0.828497
seq2316	208	pry	0.333478
seq22317	339	pry	0.909836
seq8529	214	pry	0.857433
seq21704	214	pry	0.526288
seq4802	206	pry	0.98283
seq37199	231	pry	0.183057
seq42920	284	pry	0.739064
seq5557	206	pry	0.409428
seq57319	205	pry	0.279349
seq23541	205	pry	0.261428
seq6801	201	pry	0.847705
seq8792	201	pry	0.612661
seq22736	201	pry	0.177378
seq56810	201	pry	0.847256
seq42876	252	pry	0.869515
seq3521	252	pry	0.768288
seq9187	284	pry	0.254119
seq63171	201	pry	0.732569
seq27176	201	pry	0.500067
seq10509	284	pry	0.322228
seq26726	201	pry	1
seq26486	201	pry	1
seq6555	298	pry	0.684718
seq64560	201	pry	0.935091
seq10926	201	pry	0.954253
seq26822	259	pry	0.46689
seq55463	201	pry	0.681975
seq31781	201	pry	0.702815
seq1406	201	pry	0.500073
seq39960	201	pry	0.500071
seq226	203	pry	0.51846
seq64228	203	pry	0.153707
seq27610	203	pry	0.451869
seq54081	203	pry	0.452069
seq26443	349	pry	0.406039
seq19313	194	pry	0.830946
seq8556	218	pry	0.375598
seq5736	339	pry	0.782907
seq63294	339	pry	0.821506
seq5696	218	pry	0.389338
seq57317	218	pry	0.374605
seq29604	218	pry	0.402795
seq33590	192	pry	0.200211
seq27181	197	pry	0.492473
seq30869	328	pry	0.189347
seq36566	196	pry	0.189472
seq4394	197	pry	0.550723
seq52525	197	pry	0.88827
seq15125	185	pry	0.142958
seq59268	184	pry	0.987733
seq4704	197	pry	0.255695
seq8138	181	pry	1
seq27344	181	pry	1
seq1104	181	pry	1
seq4822	197	pry	0.498255
seq25607	336	pry	0.474099
seq34998	181	pry	0.924395
seq39890	181	pry	0.332636
seq30192	181	pry	0.393162
seq2970	178	pry	0.250302
seq57432	350	pry	0.353871
seq516	178	pry	0.250285
seq19750	178	pry	0.250304
seq40965	336	pry	0.874917
seq3443	184	pry	0.695208
seq14239	169	pry	0.40807
seq58005	477	str	0.142857
seq19643	477	str	0.142857
seq56631	164	pry	0.142857
seq528	164	pry	0.142863
seq6810	191	pry	0.454994
seq19127	164	pry	0.142859
seq22271	226	pry	0.302638
seq20146	242	pry	0.514581
seq40378	152	pry	1
seq12176	152	pry	1
seq25703	152	pry	1
seq26113	151	pry	0.828612
seq60565	152	pry	0.87634
seq21846	256	pry	0.24152
seq20637	259	pry	0.327711
seq25349	150	pry	0.894721
seq24787	316	pry	0.301632
seq26166	152	pry	0.566821
seq8443	150	pry	0.260708
seq26787	152	pry	0.92159
seq30693	229	pry	0.735542
seq8283	145	pry	1
seq20915	220	pry	0.628928
seq2762	266	pry	0.200324
seq56288	259	pry	0.399585
seq28012	143	pry	0.910207
seq16158	143	pry	0.841301
seq29080	210	pry	0.741476
seq36248	339	pry	0.680676
seq27633	139	pry	0.294188
seq32018	312	pry	0.276657
seq42675	139	pry	0.274328
seq19912	213	pry	0.519323
seq32232	139	pry	0.299835
seq10798	139	pry	0.862452
seq26900	284	pry	0.816336
seq32636	139	pry	0.2801
seq23279	139	pry	0.648142
seq4962	139	pry	0.422345
seq4545	139	pry	0.51162
seq51042	139	pry	1
seq8972	206	pry	0.267245
seq56661	213	pry	0.347894
seq40403	139	pry	0.4831
seq63355	143	pry	0.262653
seq2964	143	pry	0.741995
seq35400	282	pry	0.390862
seq10508	135	pry	0.426851
seq41282	135	pry	1
seq63308	259	pry	0.244395
seq29475	135	pry	0.539844
seq22677	135	pry	0.246261
seq7130	135	pry	0.254312
seq9669	328	pry	0.781791
seq30533	135	pry	0.306329
seq8561	967	vir	0.602458
seq42678	328	pry	0.801469
seq29233	135	pry	1
seq14361	135	pry	0.312892
seq22610	367	din	0.527752
seq10244	328	pry	0.486069
seq13868	135	pry	0.540127
seq9937	256	pry	0.396298
seq19519	205	pry	0.625633
seq12774	152	pry	0.796193
seq27536	135	pry	0.425353
seq35632	143	pry	0.695949
seq18986	143	pry	0.867006
seq26488	143	pry	0.395459
seq18712	143	pry	0.633011
seq10464	220	pry	0.458701
seq2054	133	pry	0.142927
seq18940	133	pry	0.142925
seq16427	143	pry	0.959893
seq8740	226	pry	0.308421
seq56839	205	pry	0.626298
seq6123	129	pry	0.93197700000000006
seq12565	129	pry	1
seq27205	129	pry	0.562229
seq37220	139	pry	0.614428
seq6423	135	pry	0.243021
seq34070	129	pry	1
seq18615	129	pry	1
seq8621	129	pry	0.823899
seq7235	129	pry	1
seq56130	129	pry	0.75817
seq32255	256	pry	0.447257
seq34709	256	pry	0.444613
seq17010	146	pry	0.541227
seq6176	145	pry	0.844344
seq13042	145	pry	0.332099
seq63228	145	pry	0.327078
seq40405	145	pry	0.331722
seq14110	339	pry	0.566345
seq17654	144	pry	0.51805
seq36417	128	pry	0.868767
seq21027	352	pry	0.142857
seq29876	110	pry	0.142857
seq2181	121	pry	0.276872
seq30626	144	pry	0.323061
seq40573	125	pry	0.493428
seq26305	109	pry	0.142937
seq27696	109	pry	0.142937
seq14295	105	pry	0.169159
seq2731	102	pry	0.200079
seq41078	100	pry	0.597261
seq4841	95	pry	0.900664
seq2520	356	pry	0.468586
seq34260	298	pry	0.723335
seq31362	357	pry	0.317278
seq42231	298	pry	0.615922
seq62592	91	pry	0.313517
seq55190	351	pry	0.475421
seq35264	351	pry	0.49855
seq61056	88	pry	1
seq30952	110	pry	0.153539
seq20066	99	pry	0.434433
seq29967	79	pry	1
seq31857	372	din	0.971892
seq37234	372	din	0.965785
seq19611	79	pry	1
seq51009	372	din	0.984106
seq57666	259	pry	0.47212
seq54778	380	new_euk_A	0.668664
seq24324	77	pry	1
seq28876	73	pry	0.142857
seq134	73	pry	0.142857
seq55265	73	pry	0.142857
seq4981	70	pry	0.338868
seq6803	380	new_euk_A	0.961281
seq57438	380	new_euk_A	0.960374
seq4742	293	pry	0.227893
seq27084	68	pry	1
seq2986	64	pry	0.333556
seq40139	223	pry	0.662611
seq10670	380	new_euk_A	0.674191
seq40401	61	pry	0.24844
seq14407	59	pry	0.34787
seq10190	128	pry	0.800057
seq6878	357	pry	0.423933
seq64799	312	pry	0.348495
seq18561	61	pry	0.197628
seq7265	79	pry	0.392512
seq23652	91	pry	0.456928
seq63482	59	pry	0.87848
seq31392	380	new_euk_A	0.678019
seq7623	372	din	0.769749
seq17082	105	pry	0.244779
seq57973	49	pry	0.142857
seq60434	105	pry	0.717962
seq18168	229	pry	0.673018
seq19304	37	pry	0.16393
seq52515	105	pry	0.820747
seq10885	144	pry	0.264338
seq22997	40	pry	0.426902
seq2642	38	pry	0.990668
seq39921	37	pry	0.163902
seq40471	145	pry	0.316002
seq31610	145	pry	0.296964
seq59896	37	pry	0.179677
seq35063	38	pry	0.271131
seq731	37	pry	0.163966
seq56246	82	pry	0.142857
seq56927	352	pry	0.142857
seq40981	352	pry	0.142857
seq5672	91	pry	0.918361
